contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
rob.tory.good.bad	boot_803	master_doc30.txt	0.3183	0.4909	0.1675	0.1357	-0.20439999999999997
rob.tory.good.bad	boot_804	master_doc30.txt	0.3651	0.4325	0.1058	0.1225	-0.05070000000000002
rob.tory.good.bad	boot_805	master_doc30.txt	0.4324	0.4977	0.1475	0.0742	-0.13859999999999995
rob.tory.good.bad	boot_806	master_doc30.txt	0.324	0.4697	0.1283	0.1408	-0.1332
rob.tory.good.bad	boot_807	master_doc30.txt	0.5657	0.5467	0.3253	0.2621	-0.04419999999999996
rob.tory.good.bad	boot_808	master_doc30.txt	0.3476	0.5953	0.0933	0.1327	-0.2083
rob.tory.good.bad	boot_809	master_doc30.txt	0.4204	0.627	0.3089	0.2767	-0.23880000000000007
rob.tory.good.bad	boot_810	master_doc30.txt	0.3006	0.6278	0.0753	0.1382	-0.2643000000000001
rob.tory.good.bad	boot_811	master_doc30.txt	0.4419	0.5818	0.1189	0.0919	-0.1669
rob.tory.good.bad	boot_812	master_doc30.txt	0.5049	0.5131	0.2896	0.2052	-0.09260000000000002
rob.tory.good.bad	boot_813	master_doc30.txt	0.3963	0.4967	0.1062	0.0682	-0.13840000000000002
rob.tory.good.bad	boot_814	master_doc30.txt	0.2863	0.4821	0.0469	0.1022	-0.14049999999999996
rob.tory.good.bad	boot_815	master_doc30.txt	0.466	0.573	0.2438	0.1899	-0.16089999999999988
rob.tory.good.bad	boot_816	master_doc30.txt	0.5536	0.6361	0.2758	0.264	-0.0943
rob.tory.good.bad	boot_817	master_doc30.txt	0.4171	0.5928	0.3124	0.268	-0.22009999999999996
rob.tory.good.bad	boot_818	master_doc30.txt	0.436	0.6183	0.106	0.1124	-0.17589999999999995
rob.tory.good.bad	boot_819	master_doc30.txt	0.3838	0.4422	0.2514	0.1529	-0.1569
rob.tory.good.bad	boot_820	master_doc30.txt	0.5304	0.569	0.2377	0.1659	-0.1104
rob.tory.good.bad	boot_821	master_doc30.txt	0.5047	0.5321	0.2007	0.1337	-0.09439999999999996
rob.tory.good.bad	boot_822	master_doc30.txt	0.4672	0.4804	0.1529	0.1049	-0.061200000000000004
rob.tory.good.bad	boot_823	master_doc30.txt	0.261	0.6133	0.0823	0.1028	-0.33179999999999993
rob.tory.good.bad	boot_824	master_doc30.txt	0.5776	0.419	0.1654	0.0465	0.03970000000000003
rob.tory.good.bad	boot_825	master_doc30.txt	0.3819	0.5713	0.1608	0.1736	-0.1766
rob.tory.good.bad	boot_826	master_doc30.txt	0.2004	0.5639	0.0694	0.1103	-0.32259999999999994
rob.tory.good.bad	boot_827	master_doc30.txt	0.3722	0.6079	0.2137	0.2651	-0.18430000000000002
rob.tory.good.bad	boot_828	master_doc30.txt	0.3838	0.6061	0.2075	0.2708	-0.15899999999999997
rob.tory.good.bad	boot_829	master_doc30.txt	0.5336	0.4366	0.3094	0.2105	-0.0019000000000000405
rob.tory.good.bad	boot_830	master_doc30.txt	0.3933	0.4006	0.0625	0.0174	-0.05240000000000003
rob.tory.good.bad	boot_831	master_doc30.txt	0.382	0.5609	0.1866	0.1297	-0.23579999999999993
rob.tory.good.bad	boot_832	master_doc30.txt	0.4921	0.5581	0.1108	0.0928	-0.08400000000000007
rob.tory.good.bad	boot_833	master_doc30.txt	0.2085	0.4778	0.0617	0.0669	-0.26409999999999995
rob.tory.good.bad	boot_834	master_doc30.txt	0.4266	0.4224	0.0886	0.0975	0.013099999999999987
rob.tory.good.bad	boot_835	master_doc30.txt	0.4654	0.578	0.2101	0.2078	-0.11489999999999997
rob.tory.good.bad	boot_836	master_doc30.txt	0.3972	0.5599	0.1247	0.1493	-0.1381
rob.tory.good.bad	boot_837	master_doc30.txt	0.4437	0.5843	0.0998	0.1	-0.14040000000000005
rob.tory.good.bad	boot_838	master_doc30.txt	0.4396	0.4715	0.1417	0.0679	-0.10569999999999997
rob.tory.good.bad	boot_839	master_doc30.txt	0.1952	0.5244	0.1258	0.2086	-0.24639999999999995
rob.tory.good.bad	boot_840	master_doc30.txt	0.4042	0.4891	0.2149	0.1061	-0.19369999999999996
rob.tory.good.bad	boot_841	master_doc30.txt	0.4772	0.4889	0.2142	0.2316	0.005700000000000011
rob.tory.good.bad	boot_842	master_doc30.txt	0.5079	0.4936	0.1256	0.0663	-0.04499999999999996
rob.tory.good.bad	boot_843	master_doc30.txt	0.3976	0.5514	0.176	0.1476	-0.18219999999999997
rob.tory.good.bad	boot_844	master_doc30.txt	0.2601	0.5349	0.0963	0.1411	-0.23000000000000004
rob.tory.good.bad	boot_845	master_doc30.txt	0.4866	0.4921	0.3187	0.2192	-0.10499999999999998
rob.tory.good.bad	boot_846	master_doc30.txt	0.4257	0.5074	0.1791	0.1121	-0.14869999999999992
rob.tory.good.bad	boot_847	master_doc30.txt	0.4106	0.5969	0.2205	0.2509	-0.15589999999999993
rob.tory.good.bad	boot_848	master_doc30.txt	0.4212	0.4728	0.3361	0.2158	-0.1719
rob.tory.good.bad	boot_849	master_doc30.txt	0.2454	0.6123	0.0799	0.1314	-0.3154
rob.tory.good.bad	boot_850	master_doc30.txt	0.3757	0.4139	0.1067	0.0797	-0.06520000000000004
rob.tory.good.bad	boot_851	master_doc30.txt	0.4491	0.4964	0.1529	0.111	-0.08920000000000002
rob.tory.good.bad	boot_852	master_doc30.txt	0.4294	0.5964	0.159	0.1532	-0.17280000000000006
rob.tory.good.bad	boot_853	master_doc30.txt	0.4226	0.4065	0.2207	0.1656	-0.03900000000000001
rob.tory.good.bad	boot_854	master_doc30.txt	0.3301	0.4653	0.0322	0.0942	-0.07319999999999999
rob.tory.good.bad	boot_855	master_doc30.txt	0.4366	0.5249	0.1198	0.0898	-0.11830000000000006
rob.tory.good.bad	boot_856	master_doc30.txt	0.4771	0.6069	0.2354	0.1718	-0.19339999999999996
rob.tory.good.bad	boot_857	master_doc30.txt	0.4762	0.3817	0.1327	0.0343	-0.003899999999999987
rob.tory.good.bad	boot_858	master_doc30.txt	0.5104	0.3485	0.0859	0.0902	0.1662
rob.tory.good.bad	boot_859	master_doc30.txt	0.4418	0.5535	0.1268	0.1562	-0.08229999999999996
rob.tory.good.bad	boot_860	master_doc30.txt	0.3609	0.5582	-0.0176	0.0045	-0.17520000000000002
rob.tory.good.bad	boot_861	master_doc30.txt	0.3852	0.5314	0.1694	0.0823	-0.2333
rob.tory.good.bad	boot_862	master_doc30.txt	0.3353	0.4847	0.0376	0.0762	-0.11080000000000002
rob.tory.good.bad	boot_863	master_doc30.txt	0.4312	0.5561	0.1379	0.12	-0.14280000000000004
rob.tory.good.bad	boot_864	master_doc30.txt	0.4193	0.4976	0.2354	0.1682	-0.1455
rob.tory.good.bad	boot_865	master_doc30.txt	0.311	0.5667	0.0908	0.1321	-0.21439999999999998
rob.tory.good.bad	boot_866	master_doc30.txt	0.281	0.5026	0.0914	0.1136	-0.1994
rob.tory.good.bad	boot_867	master_doc30.txt	0.5055	0.6169	0.2516	0.1832	-0.17980000000000004
rob.tory.good.bad	boot_868	master_doc30.txt	0.3008	0.4653	0.1047	0.1758	-0.09339999999999998
rob.tory.good.bad	boot_869	master_doc30.txt	0.5435	0.4679	0.3028	0.1763	-0.0509
rob.tory.good.bad	boot_870	master_doc30.txt	0.4235	0.5129	0.232	0.2146	-0.1068
rob.tory.good.bad	boot_871	master_doc30.txt	0.4227	0.5168	0.2642	0.2087	-0.1496
rob.tory.good.bad	boot_872	master_doc30.txt	0.3769	0.4398	0.1463	0.1341	-0.07510000000000003
rob.tory.good.bad	boot_873	master_doc30.txt	0.4567	0.5198	0.2068	0.1572	-0.11270000000000002
rob.tory.good.bad	boot_874	master_doc30.txt	0.3083	0.5411	0.1653	0.1821	-0.216
rob.tory.good.bad	boot_875	master_doc30.txt	0.3718	0.5711	0.0433	0.0857	-0.15690000000000004
rob.tory.good.bad	boot_876	master_doc30.txt	0.422	0.4819	0.0212	-0.0117	-0.09280000000000001
rob.tory.good.bad	boot_877	master_doc30.txt	0.489	0.5	0.0749	0.0507	-0.0352
rob.tory.good.bad	boot_878	master_doc30.txt	0.4362	0.5329	0.1143	0.0953	-0.11570000000000008
rob.tory.good.bad	boot_879	master_doc30.txt	0.2596	0.6346	-0.0373	0.0011	-0.33660000000000007
rob.tory.good.bad	boot_880	master_doc30.txt	0.2649	0.6066	0.1511	0.2456	-0.2472
rob.tory.good.bad	boot_881	master_doc30.txt	0.3376	0.4585	0.0712	0.0782	-0.11389999999999999
rob.tory.good.bad	boot_882	master_doc30.txt	0.4047	0.5821	0.1609	0.1969	-0.14139999999999994
rob.tory.good.bad	boot_883	master_doc30.txt	0.5152	0.5908	0.1644	0.1318	-0.10819999999999999
rob.tory.good.bad	boot_884	master_doc30.txt	0.3963	0.5242	0.1566	0.1336	-0.15089999999999998
rob.tory.good.bad	boot_885	master_doc30.txt	0.5212	0.5283	0.2883	0.1835	-0.1119
rob.tory.good.bad	boot_886	master_doc30.txt	0.3532	0.5552	0.1278	0.1696	-0.16019999999999998
rob.tory.good.bad	boot_887	master_doc30.txt	0.3431	0.5701	0.1573	0.1993	-0.18500000000000003
rob.tory.good.bad	boot_888	master_doc30.txt	0.5053	0.5694	0.0466	0.0246	-0.08610000000000005
rob.tory.good.bad	boot_889	master_doc30.txt	0.3326	0.594	0.066	0.129	-0.19839999999999997
rob.tory.good.bad	boot_890	master_doc30.txt	0.4514	0.5238	0.1759	0.1387	-0.10960000000000003
rob.tory.good.bad	boot_891	master_doc30.txt	0.2717	0.5305	0.0755	0.0892	-0.24509999999999998
rob.tory.good.bad	boot_892	master_doc30.txt	0.4999	0.4597	0.0973	0.0562	-0.0008999999999999841
rob.tory.good.bad	boot_893	master_doc30.txt	0.3738	0.4663	0.0857	0.0971	-0.08109999999999996
rob.tory.good.bad	boot_894	master_doc30.txt	0.4246	0.5318	0.1409	0.1612	-0.08690000000000006
